-9.489998646765684942e-01,1.205787045249125278e+00,-4.810872199832146201e+00,-2.524023632629614600e+00,-7.346231454229370517e-01,-3.574765571537114273e+00,-3.910056119958063015e-01,-1.444327010820955604e+00,-2.115849392549639774e+00,6.025096000387362594e+00,2.327906419373304114e+00,2.247224709560470934e+00,-1.185004813722623895e+00,-5.165507502178482646e+00,-3.135956984759344479e+00,-1.626515461375835914e+00,1.765619435550218608e+00,-2.668899277160588068e-03,-5.170070508266422227e-01,6.255274949652187111e+00,1.460971580018938454e+00,1.456995143354559152e+00,-2.509533796683125040e+00,-5.516010086534809398e-01,6.062795141306562968e-02,-2.136546361063437871e+00,-2.585109481520865504e+00,1.704373663558003682e-01,1.577899924136300314e+00,1.868600967917247863e-02,9.187451820901106764e-03,-1.348228114019921042e+00,5.383813208212440138e-01,2.502201693297594343e-01,-1.698121103806638832e+00,5.746640903567511449e-01,-7.103130036878151088e-02,1.685007680075937930e+00,-8.342543215409835566e-01,-7.097414320372413821e-01,-2.884254770946763191e+00,-1.351142391199243287e+00,2.292000886119075265e+00,-2.959073253535656534e+00,-3.435587331705834413e-01,5.583389444645170396e-01,-1.061721088002912962e-02,5.194066043610089389e-01,1.326154230921147370e+00,-2.322672658783418775e+00
-9.793166182383977736e-01,-3.962283749189537296e+00,-1.014359654962083912e+00,-1.216996697804822114e+00,1.354191234585722103e+00,-4.546268605900319670e+00,-3.162403929977825046e-01,1.774687768038886615e+00,2.293256535751684311e+00,-5.134071929281223134e+00,-7.542344914430167968e-01,-1.575401554457411535e-01,-3.021109641412253466e-01,-3.757246321720117410e-01,1.631095551091297224e+00,-5.836427170742324311e-01,-1.796470133414349357e+00,3.805637745360069268e-01,1.505189001225167855e+00,3.038574103634217871e-01,2.976623170329157353e-01,-4.265827961268417456e-02,-1.709223592353574350e+00,-2.927949909605449541e-01,2.502840791267152976e-01,-6.385241643442421955e-01,-2.660655288689243392e+00,-8.362402464816806047e-01,1.124351074093220548e+00,3.272658779378145866e-01,-5.441077232302434785e-01,3.751883923499937379e-01,2.431766977448469313e-01,-1.134514539917589770e+00,3.505215026053895011e-01,4.001072261730116431e-01,1.481210390034013169e-01,4.943968859256281378e-01,-4.452691476027186290e-01,2.691938120648192934e-01,-1.047568872679419394e-01,-2.558957789424548546e-01,6.257416784279420385e-01,4.272327967814001926e-01,1.325663870790549481e+00,-1.158085768229747625e+00,5.889594608990992297e-01,2.227291064993393022e-01,-5.744262056894973156e-01,-6.995475264761277234e-01
-1.091108209783945293e+00,2.855425933016651374e+00,-3.925366169232122004e+00,-3.437508642947809001e+00,2.938560670748372239e+00,-5.347192818260860570e+00,-4.540740367540060163e+00,-5.286231185897007911e+00,-6.323659085030594040e-01,-6.823309852750591986e+00,-1.907411366799443675e+00,2.019547654671137504e+00,-1.091555247197842027e+00,1.414182679326241754e+00,6.606194967151203912e+00,-2.359644385831466185e+00,4.158034749185959278e+00,-7.394240349474814900e-02,2.282692208026187775e+00,4.699003336210002324e+00,2.042852363444221719e+00,-2.138049982421045492e+00,3.112944636020678613e-01,-1.326237367124645239e-01,1.608915923152346217e+00,6.573847343703962398e-01,2.030659652633461931e+00,3.100545951888835083e-01,1.915641650133617091e-01,1.601863997991316291e+00,-2.261641948285305403e+00,8.292404739756865650e-01,2.178818739740411292e+00,-1.161802912859219328e+00,1.429169392113462500e+00,1.748485992106943554e+00,-1.953949879927874722e+00,-1.300449225600135872e+00,-2.584272139457589379e+00,-1.618807514102236000e+00,8.409411128539207025e-01,1.169515594291644867e+00,-3.504331593878079243e+00,8.605632174677317892e-01,-4.852138701914073260e-01,7.160095222818091409e-01,-2.431368586662083497e-01,8.122406133922102089e-01,6.346635863297265256e-01,-1.719797782758476279e+00
-1.000788176123197371e+00,-5.575095024448422087e+00,-1.504530893089364198e-02,-3.137739314994479334e-01,-9.879948837697277719e-01,-1.146222301765244811e-01,4.167166844681177706e-01,4.315927529008932728e-01,2.555849281612325274e+00,1.940311270372302221e+00,2.567804057992157940e+00,2.603407054172488522e-01,-2.003555121156364027e+00,9.722416813372981581e-01,2.500460860109762207e-01,1.428113553073869224e-01,-1.048802531557358808e+00,4.864188964580171692e-01,1.047135251266349654e+00,-1.395984166877084709e+00,2.372375139415781320e-01,-7.503707669844184025e-01,6.002571712547898342e-01,5.240003340236926155e-01,-1.311574341579978764e+00,4.965210356052620067e-01,-9.216135515678149093e-02,-6.222870183827686752e-01,-4.289396091983241899e-01,1.558206982314810918e-01,1.923455379288008527e-01,-7.842712716301575293e-01,4.295724196969408215e-01,-1.831663499762229419e-01,5.975750742221052070e-01,-1.514074036325167238e+00,-4.954573113286619424e-01,-2.781109234722992096e-01,4.384719234550296107e-01,-1.120377568843823779e+00,7.074923064336946510e-01,7.419993277764196093e-02,-4.762006968037293952e-01,-7.563164228264637745e-02,3.428844913974676833e-01,7.849868724191064739e-01,5.275784394636571228e-01,-3.641924772070212479e-01,-3.504187408415141425e-01,-4.093231136637385803e-01
-8.817173985787941648e-01,1.150624794631204217e+01,-7.520337643635335745e+00,-3.649385234336417039e+00,-2.568180785257691223e+00,-2.276158673443142710e+00,-1.256914854376619317e+00,-1.802760444756940306e+00,-2.120571843614415197e+00,-1.165587004329050880e-01,3.303802394071365445e+00,-4.995438928332916362e+00,-1.662147489754556950e+00,-2.517536766391593073e+00,-2.099058500488218737e+00,-1.179934339634133966e+00,1.634076049383044182e-01,-3.108830003521958485e-01,8.514462375393335725e-01,4.126781991069403688e-01,2.573166300585200683e-01,-6.045251076556165115e-01,-1.677581607385416174e+00,-3.193661796746897874e+00,5.256630370722452650e-01,1.106926555916996208e-01,-2.848118057460515384e+00,-3.194197188995068215e-01,4.017551318693590168e-01,2.001048526013754714e+00,-4.802650936634806911e-01,3.466923144691072545e-01,1.666279146438370384e+00,9.313426655367925688e-01,-1.975512770373069937e+00,-1.913018952101211423e-01,2.985190326062553412e-01,1.161357270034210964e+00,3.204954740403303387e-02,-1.216216504668350185e+00,-8.462017375360040283e-01,-9.193263211106775801e-01,-1.156490019774630840e+00,8.071609535666899315e-01,6.280234333530928525e-01,5.448779568842399001e-01,2.648285629458055901e-01,4.557267104145741876e-01,-9.770470510984856638e-01,-8.724105192992538393e-01
-9.451968129370961202e-01,-4.024244912037864275e+00,-3.589486689819144427e+00,-6.618650893199107266e-01,-2.748657049137048780e+00,4.872661706575117657e-01,2.183007759747800147e+00,2.161391423558193914e+00,1.014129188557251871e+00,8.125797763692955700e-01,-5.125549362280095167e-01,-5.534356148033147127e-01,-1.375624685144372306e+00,1.642047502342368695e-02,-4.690763030843303483e-01,7.999926492485318619e-01,-9.676536344261322808e-01,-8.203854177207241527e-01,-1.862286346803982084e+00,-5.298479029291821574e-01,-9.469551044881159563e-02,3.920065687964954804e-01,-1.111920989410824512e-01,1.180888785420548981e+00,3.769720999613828116e-01,9.115897162670805187e-01,6.589319889819501563e-01,6.845645976416675493e-02,4.646326555993923746e-03,5.077550230730333292e-01,-6.823721892242229359e-01,-9.826285480243179826e-02,-6.811315825791695033e-01,-6.301973056838835463e-01,1.369939041181377215e-01,-9.173700503079559310e-01,-4.768767679528018166e-01,-5.250479229877881293e-01,5.004381069414569616e-01,-8.716132040332771336e-01,4.928090479761156883e-01,-4.417496546132332891e-01,-4.255717484708015363e-01,7.057820951290127987e-01,1.909021425705158315e+00,-4.110795870465934199e-01,-4.564322077151174439e-01,-1.099988227968913962e-01,-1.574068355916500572e-01,9.095679813749677489e-01
-9.828690111863094270e-01,-6.092078322398966073e+00,4.798154999310505486e-01,-1.208681327962298213e-01,-3.427082985615968469e-01,-4.173590104580495175e-01,-7.777104511807045872e-01,-1.566088958544262333e+00,-4.125036833888873211e+00,4.007449141049431951e+00,-5.269484406681779198e+00,-8.867649385417175623e-01,2.995944576781505830e+00,1.251360255424186274e+00,-1.945884321028018338e+00,9.944761273967600568e-01,2.758621808205365511e+00,2.882407555394195242e+00,-4.369460967568560839e-01,-1.971617579002539422e+00,1.679951797005080572e+00,-1.028111573889468389e+00,3.607525151981647138e+00,-1.173904198442211833e+00,1.196097209641804771e+00,-1.236605664798343884e+00,-3.806055182940995874e+00,-2.044590821424894234e+00,-9.684120093191190826e-01,1.470200838767988127e+00,1.411351140208467969e+00,-8.782516918363629799e-01,1.058979412174379631e+00,2.088648617081516168e+00,1.405008946483589927e-01,1.620564753013513659e+00,-5.351943215609061832e-01,-2.558275027588481354e-01,-2.055517998521918521e+00,2.398563590986339811e-01,6.312977640326276063e-01,1.636427925921267290e+00,1.799241108487546759e-01,5.352495232590857022e-01,-3.757564359592751035e-01,4.706825711322932815e-01,1.231462458533785220e+00,-6.162700682288599907e-01,4.353622892458879068e-02,9.735523104944141526e-01
-9.464559795629603478e-01,-1.004635379721830368e+00,-3.972246010290722218e+00,-2.483339136423729610e+00,1.182281867431714262e-01,-3.830055686820263539e+00,-4.181362695517377714e-01,-1.881290100649263497e+00,1.301514115912717262e+00,1.555744531828806343e+00,3.988642984415768922e-01,1.470319625071597469e-01,-1.035801342957401783e+00,8.042891166758667776e-01,-3.655736631470624665e-01,1.212481483235867019e+00,-1.258042976228828769e+00,-4.019892745020350766e+00,1.277680274991122022e+00,-3.422925542305937707e+00,-5.433204244855540654e-01,2.497282841444934842e+00,1.151619377408486855e+00,1.236276797187962906e+00,-3.525236742910031196e-01,7.187854535219485586e-01,5.979351326286673762e-01,1.881865822896023888e-01,-6.503979217270060564e-01,-9.929818844249157506e-01,1.722031046495592355e+00,-1.799100463390694918e-02,1.581051184852176883e-01,-3.254588626731602652e-01,2.765071885148214226e-01,1.254179948296854086e-01,-3.192300022103714552e-01,6.833963003355224552e-01,8.731713266755436464e-01,7.957259551946388454e-02,5.529027238279249357e-01,-5.803934970559601059e-01,-9.975011822546027140e-01,2.772397825061404530e-01,2.821157151211123870e-01,2.591805680413789559e-01,-2.600340812076971098e-01,-6.718915108792797852e-01,5.450121457561267480e-02,7.292869202936391737e-01
-7.497973845362256862e-01,-7.132086727310530394e-01,-3.998605562298272353e+00,-1.621501828709267512e+00,5.275742885380949598e-01,-8.208618136139566035e-01,-5.341419032045958026e+00,-4.935138771975434935e+00,1.202541910423159832e+00,-4.109464296307665521e+00,-3.058839145614927091e+00,3.084125768352595109e+00,-1.528549859412134948e+00,2.907024726984520413e+00,4.544235735025578649e+00,-5.927982727057892198e-01,4.414247466613576698e+00,-1.778098098527489235e+00,2.208439601823818155e+00,1.268316041761331281e+00,1.172789773162851823e+00,3.705865214497376048e+00,2.168057555005882264e-01,1.613341583781623401e+00,-6.878485045220952276e-01,1.742981687725130291e+00,2.633207513033071212e+00,-5.146849267870775568e-01,-2.365972551663445334e+00,-1.084965699913118309e+00,-1.616205717008283083e+00,1.869747404161608451e+00,-6.636126234356902742e-01,-1.299426090512580068e+00,-6.408325829589912592e-01,-1.718145555379695377e-01,-7.595317455628637360e-01,-4.324860836972197475e-01,-2.097925198554729587e+00,8.190896116463760590e-01,3.001782478201999935e-02,-1.329167620359571922e+00,-1.357023969718736067e+00,9.128916226755107166e-02,-1.378126257220430029e+00,6.065430429020480796e-01,-2.062088558628115464e+00,-6.469566458885439575e-02,-5.804785345764515783e-03,2.096235208094000768e+00
-9.792259778901154510e-01,4.330608551205634171e+01,-6.838821456664009979e+00,-7.460293449121682130e+00,-1.247717161137717845e+01,8.192396602264796712e+00,5.304215388843349643e-01,6.365273648100255421e+00,-2.083212381266136948e+00,-1.629098391480080066e+00,-3.636011931635531713e+00,-4.453269065139229710e+00,5.528389178534676596e+00,6.774908168573670508e+00,4.245904602231200364e+00,-2.533299760120154343e+00,-3.811644835594324210e+00,5.068631045023420656e-01,-1.205215851791786363e+00,-2.325549538339205302e+00,-8.644945696854420270e-01,-1.876091536744746380e+00,2.300111076382444983e-02,-1.727398282637204741e+00,2.828210742669386435e-01,4.583921923657480191e-01,-1.713953346493840346e+00,1.914447904039130732e-01,2.227864397271988040e-01,-2.254438199505751084e-01,-5.170580088830080134e-01,8.963956086212426788e-01,2.164827638903569440e+00,-3.992313320745733751e+00,-6.454482139866649648e-01,1.426285958546561483e+00,-4.394543818009530312e-01,1.963633702992188812e-01,2.602471740486849150e-01,1.423190975417914172e+00,3.191747705499974774e+00,1.830324019279230829e-01,-7.540209013935040838e-01,2.170311209893694304e+00,1.898643860211504109e+00,2.064278398681543170e+00,1.421533721355844548e+00,1.413668547422088917e+00,2.407183500329982628e+00,-2.487523089970500756e+00
-1.271728773847958127e+00,2.019482261887339547e+01,-7.498064705116670225e+00,-5.857820983561800032e-01,-2.842432964245012794e+00,5.508379866021592797e+00,-7.845551901825380092e+00,-1.172817723534463674e+01,-2.130174171471016731e+00,-1.181845657351629697e+01,1.361887527794534813e+00,5.991305565993636506e-01,3.719753876296067130e+00,2.887875623521292123e+00,-6.151835748135709991e+00,5.478339013950349612e-01,1.002131500549444387e-01,-5.879239979230961310e+00,4.458477900164939278e+00,7.334741390715836529e-01,1.636857923061696862e+00,6.906971460948069241e-02,4.313765727384407889e+00,3.707616679933206871e+00,-9.031144167163176473e-01,-1.068140703214169651e+00,9.260374054123896581e-01,-1.834617466180157752e+00,4.240074682340682521e+00,1.266681708874310530e+00,1.651535879983177857e+00,6.241892860038017465e-01,-1.655012428207464525e+00,2.896829932016237397e+00,-2.577493775847851776e+00,4.717447707733036233e-01,-9.827326568119295613e-01,6.793271818341866108e-01,3.739562606095380159e-01,-5.325861402483201834e-01,-1.646970955763788214e-01,-1.609206541096530163e+00,-1.378852473939734258e-01,-1.348163864658245004e+00,4.403194439572910568e-01,-8.931862991826432507e-01,-2.635093620515960300e-02,-1.339031167302516590e+00,-7.057721806026248101e-01,7.710338346571457002e-01
-9.977408497133707366e-01,-5.056647083172233437e+00,4.736278813217636774e+00,-6.853204272872400749e-01,4.286934843147923585e-02,-9.627140463463044195e-01,-7.924268231866048451e-01,-6.673488954695694364e-01,6.830540739705465159e-01,4.737554966593821248e+00,2.313867346894435073e+00,-1.217818690303088314e+00,1.697293216718796183e+00,4.799688174859099710e-01,3.397968829863675100e-01,7.163533078610027083e-01,-1.040069380678826150e+00,3.212463998173377133e-01,2.582813343242381099e-01,7.549631775440059922e-01,1.754558417773043111e+00,-1.064650753009138917e+00,7.107737122000968855e-01,-1.034670480601189435e-01,-1.295307765621992457e+00,2.596704580689261022e+00,3.185131028162957456e-01,-9.336674144431976741e-01,-1.986686851996984776e-02,-1.259213127348674188e+00,2.153941806678295823e+00,-7.630974359421325293e-01,-1.545360617758124167e-01,1.288479151447679827e-01,8.935831877303788140e-01,-9.214170667176507790e-01,-4.089636029739447953e-01,7.631205283004548479e-01,-6.190525162765884160e-01,1.494110852157921610e-01,7.365309787132986452e-01,1.206143494927141568e-01,-2.027940492755472002e-01,1.051841890474214530e-01,2.505877719648043692e-02,9.559349697870909157e-01,2.691148849857656344e-01,2.598669979083830656e-02,-6.435007817192440749e-01,-2.413632996254759799e-01
