-9.166799755226808788e-01,-4.425795303767481870e-01,-1.862866607060158275e+00,-1.775577822472477862e+00,-8.250889053331324219e-02,-1.277542478241065593e+00,-1.238906072357595312e+00,-1.516441989852694017e-01,1.629479248546660264e+00,4.517186915242842743e-02,-5.367537748704962475e-01,2.051189180342706919e+00,1.174874444270978202e+00,-1.689925632682593104e+00,7.595910059347910082e-01,5.381529801934274992e-01,-2.529263648338313242e-02,3.367975813772129956e-01,2.612583748635894376e-01,5.624683063470597988e-01,-7.777614326903397983e-03,1.747196554602145901e-01,-2.753305525101542028e-01,-1.778363500414593956e-02,-9.819205158081510953e-01,1.360574480611433046e+00,3.647227037909728797e-01,-2.964538779984485228e-01,-1.066349495251143059e-01,-6.959474558913433806e-02,5.754676467653865313e-01,-2.069284427861720066e-01,2.991025760424692592e-01,-6.665443667738943367e-02,1.162302788904127970e+00,1.828271688927823602e-01,-1.790154921179557268e-01,6.426195261194609376e-01,1.213801097963441294e-01,-1.875855680743546416e-01,-4.886458308187723310e-01,1.364757845589417706e-01,1.730606046662392095e-01,1.402030567753388135e-01,2.601409654031380803e-01,-2.540820399316559008e-01,8.518963944597440774e-02,-1.750238663364742098e-02,-2.033455784410117539e-01,6.202416524791836139e-01,3.484817282908579950e-01,-3.611341387439545025e-01,-5.107492492164995845e-02,7.775003936508967373e-02,4.332366829731527647e-01,-1.170848097956231626e-01,-2.285447805728542114e-01,2.218985000589785983e-01,-1.557221898827544637e-01,3.934245897655661017e-01
-9.991761734537641937e-01,-2.828728826251789008e-01,-2.837777976561008053e+00,-2.058741068208842506e+00,-1.352752953806294345e+00,1.778971375835823598e-01,1.524147612336869406e-01,8.926329924373072044e-01,-9.271938563942615508e-01,2.046464172055597330e-01,-6.659113917182060138e-01,3.745219637796605716e-01,-2.660507879398752440e-01,-1.377741187432078400e-02,-4.196301340877584551e-01,-3.417077173832173131e-01,7.090733915787109654e-01,-3.557098545480735785e-01,-5.811301337111842713e-01,-6.828921979101452155e-01,-4.726091554047406884e-01,2.283873913469082195e-01,-8.858032559436317122e-02,1.882343419863800049e-01,-3.736214161055121941e-01,-3.969943616990052188e-02,-1.668754756834359976e-01,-2.953950294735104842e-01,-1.506895585004003335e-01,-1.571264633315151427e-01,-9.316581746831399669e-02,5.547921275500648092e-02,4.199808947224834554e-01,-7.496776004427627704e-01,2.222102502638746147e-01,-6.016291137568953173e-01,6.078223072822639406e-01,-9.927552706757372669e-02,-1.761927906528384380e-01,-7.768314511864339231e-03,6.989749076878735146e-01,5.648393843414348803e-01,2.591064778675212787e-01,2.257978218788501412e-01,3.278437242474492308e-01,1.042690981957330898e+00,8.470352940523099283e-01,-2.098487019941247811e-01,-2.236808892869740772e-01,-4.236656389660912736e-01,1.714670880185470703e-01,-1.432906787105220625e-01,-2.158860985419848721e-01,-4.582089509672810368e-01,-5.180997002520500855e-02,-6.232538506613833490e-03,8.424013055816036155e-02,-2.910424959963143210e-01,3.193152003607212519e-01,-4.659982200585148504e-02
-9.976515550048599135e-01,3.191206076625845434e-01,-2.925593153282369574e+00,-2.500959247544243258e+00,-1.460484593677559007e+00,1.679441748789861355e-01,-1.485771312019213419e-01,-2.441471684070689596e-01,-4.672857087692909861e-01,2.903762331252276452e-01,7.370454562122188413e-01,-7.813192318209717380e-01,6.499891164883448980e-01,-4.078593056520571913e-01,-5.793414661084628214e-01,2.565630962894177025e-01,-8.793856759881087948e-01,-1.932517016527976819e-02,7.585542667504128200e-01,-7.586311664130473975e-01,-7.053612394777341033e-01,8.540767039476186984e-01,8.450862485541131841e-01,-8.821975513707634997e-01,2.754084582660365488e-01,-1.699539670176847539e-01,4.533654145852898942e-01,-4.344337442773421043e-01,3.726339532704577295e-01,5.127696633417753169e-01,6.625762714082773508e-01,-4.893692553430833425e-01,1.010968970184034643e-01,3.730635388689735876e-01,2.734358811385478316e-01,4.315807816583580037e-01,-1.131887600066770805e+00,-3.485187436795424420e-01,-9.359975192374273556e-01,-9.429881516318966428e-02,1.776015296053652659e-01,1.289535193773471144e-01,-9.450496974823421326e-01,-3.369544481493264021e-01,6.906389800524259485e-03,1.072802161126661658e-01,7.247285839559723941e-01,-5.286303581483541292e-01,1.935133795520878608e-01,6.068096318999290917e-01,6.614089335094143485e-02,-1.112578610255030541e-02,2.078916514901259314e-03,2.192196971228679292e-01,1.869681639713476895e-01,-7.160690362891374283e-01,1.783479966021808971e-01,9.221308389877799772e-02,-1.243190143240029653e-02,-2.302206352864073491e-01
-1.018822080615599202e+00,-6.513522630053272255e-01,-1.958331746097097037e+00,-2.079739449204379920e+00,1.299524043249141725e+00,2.023827750107749068e+00,8.838068036307975550e-01,1.593171863542972300e-01,7.536973923473135883e-01,8.927621859067137455e-01,2.909539737732460551e-01,6.317326431963973254e-01,1.644577973194948139e+00,-1.598016218186040227e+00,-1.362215579481154792e+00,-7.043669476666069018e-01,1.984696340621339428e-01,-1.343510534466118844e-01,-2.197062944044640531e+00,-3.015805189812507670e-01,4.820837256109030688e-01,8.105794345599204309e-02,-6.004797351437186625e-01,3.259230153106025818e-01,8.919523165580216517e-01,-3.154799859125683725e-01,1.625486433102636685e-01,-1.155175825442979143e+00,-5.034364129351484030e-01,-5.175718066863045363e-01,-1.112967242703789994e+00,1.777743891442755131e-01,7.583256321991930227e-01,-1.698445509463920033e-01,-1.350814483371289287e-01,-2.501846916959326705e+00,3.762558961958611947e-01,3.171460738557542181e-01,-3.354071706318449003e-02,7.793902984164627901e-01,2.704831347008638254e-01,-3.179141703642294342e-02,9.085596059347401596e-03,2.899353346202553916e-01,-2.095694908770086295e-01,6.192991898082145924e-02,-2.589387786638215894e-01,-1.537702178634258177e-01,3.474031867119748429e-01,1.018171720452231144e-01,-7.519012128651873794e-02,8.636865840780712233e-02,-1.804601039828109821e-01,1.740075157368041470e-01,2.219555379528213024e-01,-2.006968786402238414e-01,3.309429929638674772e-01,-2.933124155726465343e-01,-2.209012529382653189e-01,-4.151899294036375671e-02
-9.995776941020123596e-01,-4.246773786424806185e-01,-2.209793596264115756e+00,-2.467758797094495193e+00,-1.762416714230392811e+00,7.366523965082046876e-01,7.602285819964168523e-01,2.178993617102979730e-01,-3.229953059816353250e-02,-3.891567372332182528e-01,3.582656535272629172e-01,-5.378636279957886845e-01,-5.194873632380714312e-01,6.955844325390102556e-01,2.043429752234831920e+00,8.266707441519796085e-01,-1.649713511338940952e+00,-2.583898369059522082e+00,1.786673724791940199e+00,2.248536145837095324e-01,1.267795810096013387e+00,-5.722631950377279342e-01,-2.180324680445398511e-01,9.620304513672510716e-01,9.091762321608002351e-01,-1.442147644927029015e-01,-7.792492031641641281e-01,-5.054457959913525311e-01,-7.683377512773192919e-01,-1.075188515704722736e+00,8.547345166125761007e-02,3.357870142744283082e-01,-1.147255437510465576e-01,-2.183774112990598260e-02,-1.070752769001252491e-01,-2.700549501973434907e-01,-1.278268725718566812e-01,-1.293076526931128400e-01,-9.640088437610942751e-02,-1.771814151171695051e-01,-4.532539031451073841e-01,-2.394297370427319882e-01,1.943831500442281257e-01,-5.276182584414910171e-01,4.812820095239486173e-01,-3.633579767641158947e-02,-3.108621864497920217e-01,1.407686457862100116e-01,-2.771149834268132328e-01,1.938007166798154726e-02,-9.922881517496304205e-02,-2.735681870057316001e-01,-1.319929006611233746e-01,-1.619484670699366802e-01,-1.617719971495459319e-01,1.608197327386731157e-01,5.220739826065266820e-02,1.217244045467851810e-01,-3.049034359785417550e-02,6.534388661144350553e-03
-1.136555529576366741e+00,-2.167823368969342823e+01,5.174543155729612920e+01,-6.187219774444435494e+00,-2.025837005203131369e+01,4.595829218583387998e+00,2.735017636807992503e+01,8.495291627270683321e+00,1.735817855730659787e+01,9.608299168914031796e+00,1.546119549264888260e+00,9.193835373996571414e-02,4.410546874068597967e-02,-7.204018825342628496e-01,-2.196335253552597067e+00,6.366564747826317650e-01,1.448071010809899528e+00,3.397833121245673604e-01,2.297711385008450069e+00,-3.511173483282012509e+00,-1.576963826471953212e+00,1.249639162815962212e+00,-1.471085931244582978e+00,3.472055795848108528e-01,-1.198934800540009782e+00,-9.895991323641011306e-01,-1.724299573803386443e-01,-2.223164353879749644e+00,-9.776520088647696616e-01,7.270580143153587693e-01,5.593508946199561294e-01,1.966642706140196095e+00,-1.226005092185620926e+00,-2.721930562460611380e+00,1.156784887639710213e+00,-3.280508302827028766e-01,-1.828402522826161558e+00,8.963384455423378805e-01,1.432187721170795180e+00,-2.699213616960177031e+00,2.856811821752406555e+00,4.019293857864771058e-02,-9.828553760851971299e-01,2.215858726316980221e+00,-8.852153918685867762e-01,-3.772728485983733449e-01,-5.488160892397927482e-01,4.292507568452705868e-01,-9.034268886721594782e-01,-1.523675299067429378e+00,-3.156707163096454383e-01,-3.425028787421306453e-01,-3.111559234330061319e-01,-1.173483399221264406e-01,-4.756324989424182137e-02,-1.839470602629946216e-01,1.545102474921769831e-01,1.421332464431024345e-01,1.909822136162599507e-02,-5.801103506727835202e-02
-1.019760110959572197e+00,-6.259227213969130732e-01,-2.242859210466272568e+00,-2.376771778996828566e+00,1.928457827567408023e+00,2.375982663286304142e+00,2.143624152539003735e-01,-3.199576735570650587e-01,2.716181919283839896e+00,-2.402388818807917659e+00,1.869715566640254567e-01,-1.965609806922034686e+00,-2.093176722010101631e+00,1.126806739590238804e+00,7.346022285270286112e-01,3.601201502493319162e-01,-3.698802189879411007e-01,-4.604450403497216682e-01,8.114013696557257349e-01,1.640023052136627690e-01,-3.425706280650706037e-02,4.095121837492681216e-01,-6.777905824837737736e-01,-1.192155152107019056e+00,5.841428244167391481e-01,-8.959615326041805439e-01,-4.743464523328181914e-01,-5.635992152986517567e-01,-1.072880111793807767e-01,-4.788700031074646368e-01,-5.872806021134184817e-01,1.721462365824553697e-01,3.475860647205288312e-01,6.959689417946042511e-02,3.535100894339453514e-01,-1.791372664296436157e-01,-3.090193833334137219e-01,1.199690520188085446e-01,2.631900434997546667e-01,-3.634305195480281303e-01,-9.455650528738491767e-01,-2.355093041374865803e-01,7.498477805460826984e-01,-3.027701968738425453e-01,2.500140960910862131e-01,1.122551359448536318e-01,-7.150151723367316470e-02,-2.261773081024179288e-02,-3.205541842435922772e-01,-1.495029419184935315e-01,-4.795346617543762013e-01,-4.352217692621259126e-01,-1.344606079046467839e-01,-2.004467445084158195e-01,-2.258640504946538841e-01,3.044492024471670555e-01,3.800833968827588977e-02,-8.931839333958674354e-02,3.643729685126423368e-02,5.559840564590962098e-02
-9.291304167010466797e-01,-1.254158448671745640e+00,-6.811520133295158042e-01,-2.464488259328096564e+00,-2.831909571487457034e-01,1.734761249883977896e-01,-1.285198498310607951e+00,4.313106893299286648e-01,9.143532634752219446e-01,3.525269293933737114e-01,-8.060213980562344060e-01,1.024603378393476927e+00,1.062358492530246945e+00,-4.668136366042940910e-01,-8.597090580593648168e-01,9.142897222423517212e-01,7.233008509965378474e-01,-4.114383529583279936e-02,-3.833724586397745382e-01,3.435514860301428497e-01,-8.358516728497017434e-02,3.457247856508368078e-01,3.827568075981742646e-01,7.077647753899319882e-01,6.573644555412901935e-01,-1.186669289143771899e-01,-6.855635954803774856e-01,1.904298989819843135e-01,5.581698046156722270e-01,5.649447900477186923e-01,-2.553552614618071481e-01,-2.338291010832313846e-02,-6.355741796570314461e-01,-4.489461096298236198e-01,7.282748505995985111e-01,8.089966123326544079e-01,5.183212989910989110e-01,2.602029492204525618e-01,8.905576824458617813e-02,1.606095271435500071e-01,2.821996956775068774e-02,-5.563709902831472931e-01,-9.533040382571260352e-02,-2.508271149299679537e-01,3.816112388507574282e-01,6.758468270249444465e-02,-2.399224795228591112e-01,2.380319801174922700e-01,-2.623214635314117249e-01,-1.801566684184831985e-02,2.606011066999451287e-01,7.197543030549935494e-02,-1.673891890206328226e-01,1.594059424331111807e-01,4.440927420578981433e-02,-1.181643526713955228e-01,2.450473724383909202e-01,8.951429040121219871e-02,-7.800292157055669154e-03,-9.419382694467379191e-02
-8.937426086957404037e-01,-1.328142424057419391e-01,-2.475642078630662546e+00,-1.486608234155740726e-01,-1.165375324794881928e+00,4.181177536634603231e-01,1.115188432158131349e+00,-9.366558478070438065e-01,-6.323634575484888831e-01,-1.683055339736360567e+00,-7.328544352733881162e-01,7.693942880653678040e-01,2.105796145588856305e-01,6.057001807064922305e-01,6.615186780235444708e-01,1.572709956872267778e+00,3.132140003741262779e-01,-2.344725911754969860e-01,1.062436883196377524e+00,5.128187939336811274e-01,-7.129157832500908620e-01,8.368431698730489643e-01,-2.997141799280203522e-01,4.498419111254642333e-01,1.431639848176401338e-02,-1.341666412526095753e-01,-1.903338570061025026e-01,-6.493088165381891708e-01,1.998994201116256197e-01,-3.643769694025551509e-01,-2.674859226235333787e-01,1.257876114493425290e-02,1.347622260880041445e-01,-1.946625939190689825e-01,-3.738078774074888866e-01,5.151110356915410832e-02,-7.657024780386245677e-02,3.135319388738179724e-01,3.394666860741356040e-01,-2.174086879238490977e-01,-5.898685248506752021e-01,-5.070370792959714157e-01,-1.014322379677090324e-01,-9.228112191387034813e-02,2.525939019867101121e-01,3.232965280813407394e-01,-3.458949726702342797e-01,2.742523330782599134e-01,-2.260625110207557242e-01,3.594024096527892453e-01,2.917170180908019161e-01,5.585323906729651455e-02,-1.675306675822704205e-01,-1.713510922784308999e-01,-9.434371596504062540e-02,1.721949173042108816e-02,2.395418288552414177e-01,1.252085744856815674e-01,-8.797792950293442660e-02,1.299698261846899960e-01
-9.716667831760964491e-01,-1.470413010256738651e-01,-1.663565960027210355e+00,1.533091639344050572e+00,-1.988659183576061196e+00,-8.955052787718629226e-01,2.878412748457730985e-01,4.042348849408977651e-01,-9.709781712896156103e-01,1.437942664513060798e-01,6.581940161038262183e-01,-5.352667057946564055e-01,-1.093780713267288540e+00,-1.390865225405061967e+00,-8.722589302417218526e-01,-1.252772806725406918e+00,6.192328108597400238e-01,1.835079927938180422e+00,1.163440920238507870e+00,-1.198265855708927942e-02,9.261381523565059837e-01,-1.264917725431307316e+00,-1.007483367617235892e+00,-5.681251350043310389e-01,6.166214925113974177e-01,-3.188877506674894780e-01,6.354051786810931413e-01,8.187579777163225270e-01,1.509628773715821215e-01,2.011034195860146867e-01,7.000251948652221057e-02,-5.548029222799280014e-01,-1.069622308249023185e-01,-7.094145707159212749e-03,-8.842591873178523576e-02,4.642602316659382722e-01,1.030306699591733710e-01,-1.483820518996765980e-01,1.745383161091784013e-02,-3.294412043907674059e-01,3.557402483792193593e-02,-1.251488910327137050e-01,1.285119564044537588e-01,-9.185751329089021644e-02,-4.169269390668859931e-01,2.879557917781913057e-01,-4.386919279256778492e-01,-2.072206025409697172e-01,7.656863254874907154e-02,7.959781071964860955e-02,1.905695261625912351e-01,-8.396704820123646051e-02,4.714979789308890168e-02,-2.289032610401919507e-02,2.724255733354231657e-01,2.042857577835487382e-01,2.898562981429491092e-01,1.012951158859218964e-02,4.047875485556511332e-01,-6.471279759170545792e-03
