ID,sum_rain,sum_snow
6716,42.18,0.0
6722,63.28,0.0
6723,68.55,0.0
6732,137.1,1.98
6735,42.18,0.0
6739,0.0,1.32
6740,68.55,0.0
6745,126.55999999999999,3.3
6748,79.10000000000001,1.32
6750,31.64,0.0
6751,94.92,1.32
6757,110.74,0.66
6761,42.18,0.0
6762,36.91,0.0
6771,26.37,0.0
6772,26.36,0.0
6779,399.71000000000004,0.27
6782,26.37,0.0
6789,26.37,0.0
6799,36.92,0.0
6809,63.28,1.32
6823,21.09,1.32
6830,79.09,0.66
6832,21.09,0.0
6836,94.91999999999999,1.32
6843,105.47,0.66
6853,84.37,1.32
6861,47.459999999999994,0.0
6872,195.12,2.64
6878,63.28,0.66
6879,221.48000000000002,1.98
6893,210.94000000000003,4.62
6895,58.010000000000005,0.0
6899,42.18,0.0
6912,31.64,0.0
6919,0.0,0.0
6933,198.09,0.16
6938,116.00999999999999,1.98
6944,10.54,0.0
6946,332.68,0.57
6949,121.28,0.66
6953,31.650000000000002,0.66
6957,36.91,0.0
6963,79.1,0.0
6964,89.63999999999999,0.66
6968,10.54,0.0
6970,163.47000000000003,3.3
6978,21.08,1.98
6987,152.93,3.3000000000000003
6996,36.92,0.66
6998,36.9,1.98
7020,100.17999999999999,0.66
7023,26.37,0.0
7035,58.010000000000005,0.0
7039,100.2,1.98
7050,84.38,0.66
7061,42.18,0.0
7070,31.64,0.0
7071,31.64,0.0
7076,47.46,1.32
7087,21.09,0.0
7090,147.66,1.98
7102,116.00999999999999,1.98
7109,31.64,0.0
7115,31.64,0.66
7118,21.09,0.66
7120,36.91,0.66
7130,121.28,1.98
7134,73.83,0.66
7137,21.09,0.66
7138,21.09,0.0
7140,163.47,5.28
7146,31.64,0.0
7151,131.82999999999998,0.0
7157,42.18,0.0
7167,84.37,0.0
7171,15.82,0.0
7175,274.21000000000004,3.3
7180,36.91,0.0
7186,42.19,0.0
7200,121.28999999999999,3.3
7201,348.05,5.28
7202,42.19,0.0
7207,52.730000000000004,1.32
7212,42.19,0.0
7217,89.63999999999999,1.98
7218,126.55999999999999,3.96
7223,47.459999999999994,0.0
7225,100.2,0.66
7228,41.93,0.0
7235,42.18,0.0
7249,0.0,0.0
7250,31.64,0.66
7253,110.74000000000001,0.66
7256,68.55,0.0
7257,73.82,0.66
7259,63.28,1.32
7260,36.91,0.0
7271,63.269999999999996,0.0
7281,26.37,0.0
7290,15.82,0.0
7306,10.54,0.0
7311,131.82999999999998,3.3000000000000003
7340,137.11,0.66
7342,84.37,0.0
7343,79.1,0.0
7353,137.11,0.66
7357,36.91,0.66
7366,79.1,0.66
7375,94.91,1.32
7380,84.37,1.98
7384,369.51000000000005,0.05
7387,340.03,0.17
7389,68.55,0.66
7390,100.2,0.66
7404,10.54,0.0
7410,0.0,0.0
7414,89.63999999999999,0.66
7416,10.54,1.32
7430,110.72999999999999,1.98
7441,0.0,0.0
7451,163.47,5.28
7453,63.28,0.66
7465,26.37,0.0
7473,42.18,0.0
7474,47.459999999999994,1.32
7478,21.09,0.0
7481,105.46,1.32
7483,131.83,1.32
7485,116.00999999999999,1.32
7488,58.010000000000005,0.0
7495,147.66,0.66
7498,47.459999999999994,0.0
7500,31.64,0.0
7504,94.91,2.64
7505,10.54,1.32
7517,26.37,0.0
7518,198.09,0.16
7524,58.0,0.66
7526,5.27,0.0
7533,31.64,0.0
7541,100.19999999999999,0.0
7542,10.54,1.32
7544,47.44999999999999,1.98
7556,26.37,0.0
7558,21.09,0.0
7561,79.1,0.66
7572,79.1,2.64
7583,89.63999999999999,1.98
7586,158.2,1.32
7589,0.0,0.0
7590,63.269999999999996,0.0
7591,79.1,0.66
7598,31.64,0.0
7604,26.37,0.0
7619,101.68,0.0
7621,196.62,0.79
7629,178.9,0.0
7631,178.9,0.0
7638,198.09,0.16
7639,274.57,0.0
7647,375.5,0.53
7653,196.26,0.0
7662,471.08,4.359999999999999
7666,249.60999999999999,1.53
7669,188.1,0.52
7672,131.4,0.0
7673,340.90999999999997,0.0
7677,375.47,6.09
7679,283.96,5.22
7683,188.1,0.52
7689,128.35,0.02
7706,72.63,0.0
7707,375.47,6.09
7708,332.68,0.57
7710,46.45,0.0
7711,89.53,0.0
7719,33.68,0.0
7725,320.09000000000003,4.26
7730,258.42999999999995,1.8800000000000001
7737,91.53,0.0
7747,178.9,0.0
7749,163.57,0.02
7750,163.57,0.02
7751,208.64000000000001,1.75
7752,304.57,4.2299999999999995
7759,302.96,5.680000000000001
7768,170.48000000000002,3.0600000000000005
7769,168.26,0.82
7784,237.3,0.0
7796,178.9,0.0
7800,302.96,5.680000000000001
7803,221.45,0.01
7818,242.68999999999997,0.6
7825,210.19000000000003,2.5300000000000002
7829,137.72,0.0
7830,237.95,0.35000000000000003
7834,349.02000000000004,0.0
7836,363.39000000000004,0.04
7843,217.76000000000002,2.5500000000000003
7848,257.81,0.48
7851,158.90000000000003,0.03
7861,340.90999999999997,0.0
7865,243.40000000000003,0.77
7866,295.28999999999996,4.1
7870,241.27999999999997,6.559999999999999
7871,243.40000000000003,0.77
7872,287.23,0.0
7875,610.57,8.5
7879,363.39000000000004,0.04
7883,308.55999999999995,6.069999999999999
7886,360.24,8.639999999999999
7891,82.71,0.0
7894,298.24999999999994,2.23
7898,114.55,0.5
7902,178.9,0.0
7904,358.15999999999997,0.12
7911,178.9,0.0
7923,523.4399999999998,5.7299999999999995
7925,638.46,3.27
7932,310.85,0.1
7934,310.85,0.1
7941,328.15,2.86
7942,208.45,0.21
7945,196.35000000000002,0.32
7948,179.64,0.0
7952,346.31,0.38
7957,225.67,0.0
7958,196.26,0.0
7973,262.95,2.6900000000000004
7974,492.36000000000007,6.17
7975,221.14000000000001,3.8
7985,278.71999999999997,1.75
7987,124.60000000000001,0.0
7994,186.11000000000004,0.0
7995,634.0900000000001,2.25
7996,369.51000000000005,0.05
7997,237.95,0.35000000000000003
8002,283.96,5.22
8004,34.199999999999996,0.0
8013,302.96,5.680000000000001
8017,380.11,0.39
8019,199.41,0.91
8021,302.29,0.0
8025,52.16,0.54
8026,105.75,0.01
8038,380.53,0.35000000000000003
8044,398.78999999999996,0.64
8049,375.5,0.53
8053,274.82,0.05
8058,246.78,0.0
8084,394.34000000000003,2.17
8086,163.57,0.02
8087,394.34000000000003,2.17
8094,175.19,0.15
8105,358.15999999999997,0.12
8106,289.95,4.4399999999999995
8107,46.45,0.0
8108,365.67,0.55
8111,179.99999999999997,0.19
8115,278.91,0.71
8116,302.29,0.0
8124,274.57,0.0
8136,227.02,2.12
8140,87.3,0.15
8142,215.02999999999997,2.59
8150,283.96,5.22
8151,380.11,0.39
8153,286.69,0.54
8154,349.02000000000004,0.0
8164,244.96,0.8400000000000001
8166,119.82000000000001,1.14
8168,310.85,0.1
8169,105.34,0.0
8171,338.96000000000004,0.48
8176,132.21,0.0
8180,399.71000000000004,0.27
8181,321.34000000000003,0.0
8188,46.45,0.0
8212,349.02000000000004,0.0
8237,236.98999999999998,1.9200000000000002
8238,321.34000000000003,0.0
8251,158.97,0.8300000000000001
8252,247.49,1.1
8256,369.51000000000005,0.05
8258,302.29,0.0
8259,283.63,4.109999999999999
8261,213.98999999999998,1.92
8263,754.67,3.55
8264,338.13,6.19
8272,377.26,4.02
8280,340.90999999999997,0.0
8288,246.78,0.0
8295,287.23,0.0
8304,287.78,2.71
8311,254.69000000000003,0.1
8314,754.67,3.55
8329,273.5,1.6600000000000001
8340,380.53,0.35000000000000003
8341,143.79000000000002,0.01
8342,188.18,1.03
8343,170.48000000000002,3.0600000000000005
8344,369.51000000000005,0.05
8347,196.26,0.0
8350,321.34000000000003,0.0
8356,246.78,0.0
8375,369.51000000000005,0.05
8379,199.41,0.91
8385,273.5,1.6600000000000001
8390,163.0,3.53
8391,173.68,1.22
8392,263.55,0.24000000000000002
8399,202.49,0.0
8421,379.38,0.78
8425,109.41,0.15
8429,379.44,0.0
8442,529.8900000000001,3.8200000000000003
8444,178.9,0.0
8448,369.51000000000005,0.05
8458,369.51000000000005,0.05
8468,321.34000000000003,0.0
8469,380.53,0.35000000000000003
8473,196.35000000000002,0.32
8474,399.71000000000004,0.27
8478,358.15999999999997,0.12
8495,358.15999999999997,0.12
8498,79.81,0.71
8508,466.92,13.6
8520,172.62,1.59
8525,332.68,0.57
8528,87.3,0.15
8530,46.45,0.0
8532,36.74999999999999,0.0
8536,218.45,0.13
8544,320.15000000000003,0.1
8549,36.74999999999999,0.0
8554,206.80999999999997,2.53
8557,283.63,4.109999999999999
8563,243.40000000000003,0.77
8571,241.27999999999997,6.559999999999999
8572,723.94,3.8
8575,321.34000000000003,0.0
8578,272.79,1.24
8580,212.29999999999998,1.75
8581,245.31,2.02
8590,213.11,0.03
8591,225.67,0.0
8593,363.39000000000004,0.04
8619,380.11,0.39
8620,317.62,2.76
8625,380.11,0.39
8628,340.03,0.17
8629,218.21,0.0
8635,380.11,0.39
8636,380.11,0.39
8640,353.84,7.609999999999999
8652,178.9,0.0
8688,238.07999999999998,0.0
8689,87.3,0.15
8701,287.23,0.0
8705,248.22,4.32
8710,248.22,4.32
8711,332.68,0.57
8717,249.60999999999999,1.53
8724,233.14999999999998,0.11
8733,292.38999999999993,2.91
8757,276.55,1.2100000000000002
8786,248.22,4.32
8793,137.72,0.0
8797,236.98999999999998,1.9200000000000002
8799,277.62,1.44
8812,529.8900000000001,3.8200000000000003
8830,349.02000000000004,0.0
8836,228.9,0.0
8852,399.71000000000004,0.27
8865,631.6800000000001,14.620000000000001
8887,283.96,5.22
8888,347.66,9.379999999999999
8899,398.78999999999996,0.64
8901,369.51000000000005,0.05
8908,380.11,0.39
8912,363.39000000000004,0.04
8923,349.02000000000004,0.0
8929,283.93,3.3200000000000003
8966,257.84,2.06
8976,363.39000000000004,0.04
8978,321.34000000000003,0.0
8988,113.28,0.33
8998,332.68,0.57
9005,365.67,0.55
9012,380.11,0.39
9015,302.29,0.0
9017,321.34000000000003,0.0
9021,302.29,0.0
9022,215.90000000000003,0.0
9023,202.49,0.0
9025,313.4,7.1899999999999995
9039,365.67,0.55
9049,249.60999999999999,1.53
9068,158.90000000000003,0.03
9089,276.95,2.46
9090,355.80999999999995,4.18
9094,287.78,2.71
9095,276.95,2.46
9115,249.6,1.4200000000000002
9135,369.51000000000005,0.05
9144,369.51000000000005,0.05
9146,394.34000000000003,2.17
9159,105.75,0.01
9163,201.37,1.83
9164,340.0,6.929999999999999
9171,287.78,2.71
9172,320.09000000000003,4.26
9174,188.01,3.11
9177,201.37,1.83
9181,273.5,1.6600000000000001
9184,320.15000000000003,0.1
9197,492.36000000000007,6.17
9198,172.62,1.59
9205,33.68,0.0
9208,283.98999999999995,1.9400000000000002
9210,201.37,1.83
9219,199.41,0.91
9220,311.27,4.39
9224,212.19,2.19
9229,218.73000000000002,0.72
9254,33.68,0.0
9257,249.98999999999998,1.11
9259,298.24999999999994,2.23
9262,452.19,7.67
9267,87.27,0.54
9275,363.39000000000004,0.04
9279,87.3,0.15
9297,308.55999999999995,6.069999999999999
9299,375.47,6.09
9308,278.91,0.71
9321,314.21,4.0200000000000005
9332,217.95,0.6900000000000001
9342,196.26,0.0
9344,125.06,1.56
9354,332.68,0.57
9356,219.41,0.17
9366,93.63,0.0
9377,249.60999999999999,1.53
9380,348.55,4.15
9382,311.27,4.39
9383,156.77,0.0
9385,321.34000000000003,0.0
9389,190.34,0.30000000000000004
9394,349.02000000000004,0.0
9395,369.51000000000005,0.05
9398,420.65,2.64
9400,125.06,1.56
9401,358.15999999999997,0.12
9407,87.3,0.15
9412,200.24,0.0
9418,237.3,0.0
9429,371.88,0.0
9436,340.03,0.17
9438,248.22,4.32
9442,332.68,0.57
9445,241.54999999999998,6.050000000000001
9446,217.76000000000002,2.5500000000000003
9453,302.29,0.0
9454,105.75,0.01
9457,380.11,0.39
9475,365.67,0.55
9478,375.5,0.53
9504,338.13,6.19
9505,403.18999999999994,4.3100000000000005
9508,310.85,0.1
9510,46.45,0.0
9512,251.35999999999999,1.83
9513,168.26,0.82
9520,348.10999999999996,0.47000000000000003
9524,370.39000000000004,0.06
9525,302.96,5.680000000000001
9528,246.78,0.0
9529,420.65,2.64
9531,380.11,0.39
9532,380.11,0.39
9533,380.11,0.39
9539,338.96000000000004,0.48
9547,380.11,0.39
9548,380.11,0.39
9549,380.11,0.39
9551,369.51000000000005,0.05
9553,175.19,0.15
9557,365.67,0.55
9560,287.54,2.7600000000000002
9561,247.54000000000002,2.31
9562,162.4,2.05
9566,115.6,0.6000000000000001
9569,269.9,0.0
9574,252.95,1.75
9577,283.63,4.109999999999999
9579,235.45,2.21
9580,178.20000000000002,0.73
9582,348.10999999999996,0.47000000000000003
9584,251.35999999999999,1.83
9585,172.62,1.59
9598,252.95,1.75
9607,321.34000000000003,0.0
9613,250.33,1.21
9615,352.63,3.0
9622,212.19,2.19
9624,394.34000000000003,2.17
9625,394.34000000000003,2.17
9626,348.10999999999996,0.47000000000000003
9627,245.32999999999998,0.63
9628,348.10999999999996,0.47000000000000003
9630,218.73000000000002,0.72
9633,105.34,0.0
9651,346.31,0.38
9653,242.68999999999997,0.6
9654,283.96,5.22
9661,251.35999999999999,1.83
9664,375.5,0.53
9668,247.17000000000002,3.9499999999999997
9669,243.40000000000003,0.77
9672,251.35999999999999,1.83
9677,175.19,0.15
9690,348.10999999999996,0.47000000000000003
9695,94.5,0.0
9698,358.15999999999997,0.12
9699,379.44,0.0
9700,420.65,2.64
9701,224.51,1.24
9703,245.32999999999998,0.63
9705,218.07,2.0
9706,124.27,2.23
9707,284.05,1.1300000000000001
9708,227.89999999999998,0.8
9709,346.31,0.38
9714,327.84000000000003,2.52
9715,308.55999999999995,6.069999999999999
9717,251.35999999999999,1.83
9719,213.11,0.03
9723,300.95000000000005,0.58
9724,224.51,1.24
9725,277.88000000000005,0.05
9732,245.32999999999998,0.63
9733,420.65,2.64
9735,485.04999999999995,1.3800000000000001
9742,375.47,6.09
9743,420.65,2.64
9745,276.55,1.2100000000000002
9746,210.89999999999998,0.64
9747,196.62,0.79
9748,210.89999999999998,0.64
9750,257.84,2.06
9752,340.90999999999997,0.0
9758,290.74,3.81
9768,221.14000000000001,3.8
9774,208.64000000000001,1.75
9792,230.32999999999998,5.52
9794,204.29,0.9400000000000001
9796,178.9,0.0
9801,266.47999999999996,1.55
9809,221.14000000000001,3.8
9818,249.60999999999999,1.53
9819,283.96,5.22
9826,178.9,0.0
9827,137.70999999999998,0.02
9846,310.85,0.1
9855,213.11,0.03
9863,186.01,0.32
9866,377.26,4.02
9880,466.92,13.6
9886,93.63,0.0
9894,283.98999999999995,1.9400000000000002
9914,466.92,13.6
9918,283.96,5.22
9921,196.35000000000002,0.32
9930,283.96,5.22
9937,128.35,0.02
9939,248.22,4.32
9944,249.6,1.4200000000000002
9954,631.6800000000001,14.620000000000001
9959,343.56000000000006,0.05
9960,283.98999999999995,1.9400000000000002
9974,321.34000000000003,0.0
9983,113.45,0.07
9990,343.56000000000006,0.05
9991,365.67,0.55
9998,372.31999999999994,5.81
10004,233.14999999999998,0.11
10007,363.39000000000004,0.04
10009,369.51000000000005,0.05
10023,631.6800000000001,14.620000000000001
10039,466.92,13.6
10047,274.57,0.0
10051,252.95,1.75
10060,316.53000000000003,0.08
10062,79.81,0.71
10063,250.33,1.21
10069,223.11,2.73
10073,321.34000000000003,0.0
10077,321.34000000000003,0.0
10080,340.90999999999997,0.0
10081,79.81,0.71
10084,79.81,0.71
10094,398.78999999999996,0.64
10098,492.36000000000007,6.17
10101,349.02000000000004,0.0
10105,398.78999999999996,0.64
10106,285.66999999999996,4.2299999999999995
10107,523.4399999999998,5.7299999999999995
10110,403.18999999999994,4.3100000000000005
10112,246.78,0.0
10114,452.19,7.67
10117,196.62,0.79
10119,370.39000000000004,0.06
10121,380.53,0.35000000000000003
10122,205.21,1.35
10128,340.90999999999997,0.0
10129,399.71000000000004,0.27
10134,201.37,1.83
10138,246.78,0.0
10140,321.34000000000003,0.0
10142,349.02000000000004,0.0
10146,380.53,0.35000000000000003
10154,340.90999999999997,0.0
10155,340.90999999999997,0.0
10162,257.81,0.48
10163,348.10999999999996,0.47000000000000003
10165,452.19,7.67
10166,257.81,0.48
10179,201.37,1.83
10190,247.46999999999997,2.07
10191,452.19,7.67
10192,435.67,7.960000000000001
10198,253.59,2.62
10201,355.80999999999995,4.18
10216,161.57,2.83
10217,420.65,2.64
10218,523.4399999999998,5.7299999999999995
10220,380.11,0.39
10221,196.62,0.79
10225,142.71,2.1799999999999997
10226,452.19,7.67
10229,232.23,2.19
10241,259.61,3.02
10242,180.6,1.12
10254,727.4399999999998,0.0
10266,215.90000000000003,0.0
10294,143.79000000000002,0.01
10327,204.93,3.0999999999999996
10336,492.36000000000007,6.17
10337,272.79,1.24
10341,466.92,13.6
10364,276.95,2.46
10365,230.32999999999998,5.52
10415,283.96,5.22
10420,346.31,0.38
10440,134.27,2.5199999999999996
10446,348.55,4.15
10448,375.5,0.53
10450,370.28999999999996,3.9000000000000004
10453,245.31,2.02
10454,375.5,0.53
10455,219.41,0.17
10457,399.71000000000004,0.27
10458,321.34000000000003,0.0
10465,294.40999999999997,4.09
10481,172.62,1.59
10488,348.10999999999996,0.47000000000000003
10500,340.0,6.929999999999999
10502,137.72,0.0
10506,253.25000000000003,0.0
10508,217.76000000000002,2.5500000000000003
10509,153.81,1.1
10510,251.35999999999999,1.83
10516,240.48000000000002,3.59
10517,164.54000000000002,1.07
10519,452.19,7.67
10521,399.71000000000004,0.27
10523,250.33,1.21
10524,263.55,0.24000000000000002
10525,278.71999999999997,1.75
10526,321.34000000000003,0.0
10528,215.90000000000003,0.0
10534,237.77999999999997,0.32
10542,186.01,0.32
10543,186.01,0.32
10547,137.70999999999998,0.02
10549,378.86999999999995,12.500000000000002
10564,340.90999999999997,0.0
10569,549.0600000000001,9.33
10573,287.78,2.71
10576,332.68,0.57
10592,185.90999999999997,0.17
10593,251.35999999999999,1.83
10602,340.90999999999997,0.0
10603,321.34000000000003,0.0
10608,128.35,0.02
10609,371.88,0.0
10619,372.31999999999994,5.81
10621,253.59,2.62
10624,403.18999999999994,4.3100000000000005
10625,249.60999999999999,1.53
10626,175.19,0.15
10630,338.96000000000004,0.48
10631,248.22,4.32
10634,184.43000000000004,0.0
10641,290.22999999999996,0.74
10644,172.62,1.59
10649,332.68,0.57
10653,172.62,1.59
10661,172.62,1.59
10682,213.11,0.03
10684,283.96,5.22
10687,226.98,0.1
10693,340.90999999999997,0.0
10698,248.22,4.32
10710,135.36999999999998,1.91
10716,68.03,0.0
10739,124.27,2.23
10758,306.87,2.6999999999999997
10762,671.26,13.450000000000001
10765,459.72,13.969999999999999
10778,203.58,1.42
10790,378.86999999999995,12.500000000000002
10832,149.02,0.13
10842,224.51,1.24
10848,349.11,3.2299999999999995
10851,245.32999999999998,0.63
10856,275.59,5.39
10862,380.11,0.39
10863,420.65,2.64
10867,328.15,2.86
10887,227.89999999999998,0.8
10888,283.93,3.3200000000000003
10902,170.17,1.32
10922,79.81,0.71
10924,283.93,3.3200000000000003
10927,227.89999999999998,0.8
10932,523.4399999999998,5.7299999999999995
10936,237.59,4.449999999999999
10964,124.60000000000001,0.0
10973,249.6,1.4200000000000002
10989,124.22,1.81
11008,466.92,13.6
11031,188.1,0.52
11032,249.60999999999999,1.53
11033,250.33,1.21
11105,322.09999999999997,2.44
11114,201.37,1.83
11121,265.97999999999996,9.34
11144,68.03,0.0
11151,212.19,2.19
11162,248.22,4.32
11181,631.6800000000001,14.620000000000001
11197,471.08,4.359999999999999
11239,284.05,1.1300000000000001
11266,311.27,4.39
11271,236.55,3.58
11302,403.18999999999994,4.3100000000000005
11317,352.63,3.0
11325,163.86,2.28
11335,144.4,1.77
11339,257.81,0.48
11355,230.32999999999998,5.52
11398,327.84000000000003,2.52
11407,142.36,0.97
11427,275.59,5.39
11432,237.59,4.449999999999999
11442,272.79,1.24
11455,252.83000000000004,0.0
11484,378.86999999999995,12.500000000000002
11489,265.97999999999996,9.34
11494,285.66999999999996,4.2299999999999995
11496,277.62,1.44
11509,212.19,2.19
11524,471.08,4.359999999999999
11527,529.8900000000001,3.8200000000000003
11528,228.11,1.4999999999999998
11531,360.24,8.639999999999999
11539,523.4399999999998,5.7299999999999995
11567,523.4399999999998,5.7299999999999995
11586,186.11000000000004,0.0
11605,377.26,4.02
11616,353.84,7.609999999999999
11631,320.09000000000003,4.26
11632,213.11,0.03
11636,519.62,8.21
11640,218.49,1.6600000000000001
11641,208.64000000000001,1.75
11642,210.19000000000003,2.5300000000000002
11645,314.75,5.71
11646,321.34000000000003,0.0
11660,212.23,2.01
11668,638.46,3.27
11680,754.67,3.55
11704,236.98999999999998,1.9200000000000002
11705,236.98999999999998,1.9200000000000002
11709,372.31999999999994,5.81
11725,372.31999999999994,5.81
11733,365.67,0.55
11758,276.95,2.46
11782,471.08,4.359999999999999
11784,529.8900000000001,3.8200000000000003
11815,353.84,7.609999999999999
11820,287.78,2.71
11823,212.29999999999998,1.75
11825,183.56,1.1600000000000001
11826,375.5,0.53
11828,380.53,0.35000000000000003
11829,420.65,2.64
11834,283.96,5.22
11837,222.38,2.04
11838,163.86,2.28
11841,281.94,1.1300000000000001
11844,212.29999999999998,1.75
11847,222.38,2.04
11853,233.35999999999999,2.1799999999999997
11855,283.96,5.22
11864,290.74,3.81
11865,372.31999999999994,5.81
11867,372.31999999999994,5.81
11870,283.63,4.109999999999999
11876,149.92000000000002,2.5300000000000002
11879,278.71999999999997,1.75
11880,610.57,8.5
11882,277.62,1.44
11884,254.69000000000003,0.1
11891,93.63,0.0
11892,197.6,0.69
11893,351.34000000000003,3.8699999999999997
11897,285.66999999999996,4.2299999999999995
11899,519.62,8.21
11914,459.72,13.969999999999999
11917,466.92,13.6
11918,202.49,0.0
11921,310.85,0.1
11931,267.62,1.69
11932,218.73000000000002,0.72
11942,754.67,3.55
11950,218.07,2.0
11954,294.40999999999997,4.09
11956,302.96,5.680000000000001
11957,349.11,3.2299999999999995
11965,523.4399999999998,5.7299999999999995
11974,161.57,2.83
11976,278.91,0.71
11992,245.31,2.02
12000,230.32999999999998,5.52
12001,240.48000000000002,3.59
12003,204.93,3.0999999999999996
12032,294.40999999999997,4.09
12043,349.11,3.2299999999999995
12060,165.67,0.22
12066,265.97999999999996,9.34
12073,272.79,1.24
12076,250.33,1.21
12099,218.07,2.0
12102,375.5,0.53
12106,188.18,1.03
12109,188.18,1.03
12115,369.51000000000005,0.05
12116,192.32999999999998,4.36
12127,283.96,5.22
12143,331.26,0.53
12147,213.11,0.03
12156,213.11,0.03
12160,213.11,0.03
12164,314.13000000000005,5.45
12218,186.11000000000004,0.0
12225,156.73,0.06
12228,332.68,0.57
12245,64.12,0.71
12306,492.36000000000007,6.17
12319,492.36000000000007,6.17
12336,283.93,3.3200000000000003
12352,283.93,3.3200000000000003
12354,249.6,1.4200000000000002
12376,353.84,7.609999999999999
12387,143.79000000000002,0.01
12398,257.84,2.06
12400,257.84,2.06
12404,164.40999999999997,0.0
12410,320.09000000000003,4.26
12412,287.23,0.0
12416,143.79000000000002,0.01
12418,317.62,2.76
12419,217.76000000000002,2.5500000000000003
12420,302.96,5.680000000000001
12421,638.46,3.27
12426,283.93,3.3200000000000003
12447,115.19999999999999,2.15
12448,420.65,2.64
12451,68.03,0.0
12453,302.96,5.680000000000001
12454,213.11,0.03
12460,128.35,0.02
12461,163.86,2.28
12464,222.38,2.04
12497,277.62,1.44
12515,277.62,1.44
12521,283.93,3.3200000000000003
12523,159.77,1.05
12534,219.68000000000004,4.199999999999999
12540,492.50000000000006,5.79
12565,265.97999999999996,9.34
12571,265.97999999999996,9.34
12572,265.97999999999996,9.34
12581,311.27,4.39
12583,287.78,2.71
12594,223.40000000000003,0.8600000000000001
12600,178.9,0.0
12605,352.13,2.6399999999999997
12611,237.77999999999997,0.32
12650,178.31,1.73
12651,267.62,1.69
12655,300.95000000000005,0.58
12657,227.19,1.89
12658,314.13000000000005,5.45
12665,360.24,8.639999999999999
12669,638.46,3.27
12680,310.85,0.1
12682,218.66000000000003,2.71
12692,425.59000000000003,15.86
12696,91.35000000000001,0.0
12697,308.55999999999995,6.069999999999999
12698,247.46999999999997,2.07
12709,119.82000000000001,1.14
12749,46.02,0.0
12760,671.26,13.450000000000001
12785,161.57,2.83
12786,308.55999999999995,6.069999999999999
12835,183.84,3.17
12846,347.66,9.379999999999999
12851,631.6800000000001,14.620000000000001
12860,46.02,0.0
12884,225.67,0.0
12896,237.95,0.35000000000000003
12910,230.32999999999998,5.52
12911,671.26,13.450000000000001
12917,131.4,0.0
12965,286.69,0.54
12966,41.93,0.0
13011,199.41,0.91
13028,82.71,0.0
13031,196.26,0.0
13039,363.78000000000003,0.0
13044,267.03999999999996,2.7600000000000002
13049,259.61,3.02
13050,331.26,0.53
13059,420.65,2.64
13061,158.90000000000003,0.03
13087,36.74999999999999,0.0
13093,370.39000000000004,0.06
13110,41.93,0.0
13119,222.38,2.04
13121,317.62,2.76
13122,258.42999999999995,1.8800000000000001
13143,257.81,0.48
13162,340.03,0.17
13165,358.15999999999997,0.12
